Journal_Name,year,e_issn,policy,policy_year,Field,All_Fields,JCR_Abbrev,sum_bar,sum_inf,sum_eligible,n_bar_or_informative,sum_only_bar,sum_only_inf,sum_bar_and_inf,n_articles,p_bar,p_informative,p_eligible,p_only_bar,p_only_inf,p_bar_and_inf
Journal of Clinical Immunology,2024,1573-2592,0,,Immunology,Immunology,J CLIN IMMUNOL,21,53,60,60,7,39,14,95,0.35,0.8833333333333333,0.631578947368421,0.1166666666666666,0.65,0.2333333333333333
Journal of Clinical Immunology,2025,1573-2592,0,,Immunology,Immunology,J CLIN IMMUNOL,10,30,35,35,5,25,5,57,0.2857142857142857,0.8571428571428571,0.6140350877192983,0.1428571428571428,0.7142857142857143,0.1428571428571428
Journal of Controlled Release,2010,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,254,52,265,265,213,11,41,335,0.958490566037736,0.1962264150943396,0.7910447761194029,0.8037735849056604,0.0415094339622641,0.1547169811320754
Journal of Controlled Release,2011,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,221,45,233,233,188,12,33,296,0.9484978540772532,0.1931330472103004,0.7871621621621622,0.8068669527896996,0.0515021459227467,0.1416309012875536
Journal of Controlled Release,2012,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,321,68,334,334,266,13,55,394,0.9610778443113772,0.2035928143712574,0.8477157360406091,0.7964071856287425,0.0389221556886227,0.1646706586826347
Journal of Controlled Release,2013,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,262,66,268,268,202,6,60,322,0.9776119402985076,0.2462686567164179,0.8322981366459627,0.753731343283582,0.0223880597014925,0.2238805970149253
Journal of Controlled Release,2014,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,252,77,265,265,188,13,64,307,0.9509433962264152,0.290566037735849,0.8631921824104235,0.7094339622641509,0.0490566037735849,0.2415094339622641
Journal of Controlled Release,2015,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,355,116,366,366,250,11,105,413,0.9699453551912568,0.3169398907103825,0.8861985472154964,0.6830601092896175,0.0300546448087431,0.2868852459016393
Journal of Controlled Release,2016,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,334,141,352,352,211,18,123,396,0.9488636363636364,0.4005681818181818,0.8888888888888888,0.5994318181818182,0.0511363636363636,0.3494318181818182
Journal of Controlled Release,2017,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,317,127,332,332,205,15,112,379,0.9548192771084336,0.3825301204819277,0.8759894459102903,0.6174698795180723,0.0451807228915662,0.3373493975903614
Journal of Controlled Release,2018,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,309,152,327,327,175,18,134,359,0.944954128440367,0.4648318042813456,0.9108635097493036,0.5351681957186545,0.055045871559633,0.4097859327217125
Journal of Controlled Release,2019,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,268,151,291,291,140,23,128,339,0.9209621993127148,0.5189003436426117,0.8584070796460177,0.4810996563573883,0.0790378006872852,0.4398625429553264
Journal of Controlled Release,2020,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,325,198,352,352,154,27,171,387,0.9232954545454546,0.5625,0.909560723514212,0.4375,0.0767045454545454,0.4857954545454545
Journal of Controlled Release,2021,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,266,173,295,295,122,29,144,411,0.9016949152542372,0.5864406779661017,0.7177615571776156,0.4135593220338983,0.0983050847457627,0.488135593220339
Journal of Controlled Release,2022,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,338,245,382,382,137,44,201,415,0.8848167539267016,0.6413612565445026,0.9204819277108434,0.3586387434554974,0.1151832460732984,0.5261780104712042
Journal of Controlled Release,2023,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,402,309,469,469,160,67,242,503,0.8571428571428571,0.6588486140724946,0.9324055666003976,0.3411513859275053,0.1428571428571428,0.5159914712153518
Journal of Controlled Release,2024,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,464,407,555,555,148,91,316,571,0.836036036036036,0.7333333333333333,0.9719789842381786,0.2666666666666666,0.1639639639639639,0.5693693693693693
Journal of Controlled Release,2025,1873-4995,0,,Pharmacology & Pharmacy,"Chemistry, Multidisciplinary; Pharmacology & Pharmacy",J CONTROL RELEASE,632,591,771,771,180,139,452,792,0.8197146562905318,0.7665369649805448,0.9734848484848484,0.2334630350194552,0.1802853437094682,0.5862516212710766
Journal of Electromyography and Kinesiology,2010,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,60,27,82,82,55,22,5,153,0.7317073170731707,0.3292682926829268,0.5359477124183006,0.6707317073170732,0.2682926829268293,0.0609756097560975
Journal of Electromyography and Kinesiology,2011,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,50,19,64,64,45,14,5,139,0.78125,0.296875,0.460431654676259,0.703125,0.21875,0.078125
Journal of Electromyography and Kinesiology,2012,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,44,13,55,55,42,11,2,109,0.8,0.2363636363636363,0.5045871559633027,0.7636363636363637,0.2,0.0363636363636363
Journal of Electromyography and Kinesiology,2013,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,73,27,92,92,65,19,8,194,0.7934782608695652,0.2934782608695652,0.4742268041237113,0.7065217391304348,0.2065217391304347,0.0869565217391304
Journal of Electromyography and Kinesiology,2014,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,48,13,57,57,44,9,4,120,0.8421052631578947,0.2280701754385964,0.475,0.7719298245614035,0.1578947368421052,0.0701754385964912
Journal of Electromyography and Kinesiology,2015,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,46,7,51,51,44,5,2,124,0.9019607843137256,0.1372549019607843,0.4112903225806452,0.8627450980392157,0.0980392156862745,0.0392156862745098
Journal of Electromyography and Kinesiology,2016,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,45,17,58,58,41,13,4,123,0.7758620689655172,0.293103448275862,0.4715447154471545,0.7068965517241379,0.2241379310344827,0.0689655172413793
Journal of Electromyography and Kinesiology,2017,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,36,12,44,44,32,8,4,83,0.8181818181818182,0.2727272727272727,0.5301204819277109,0.7272727272727273,0.1818181818181818,0.0909090909090909
Journal of Electromyography and Kinesiology,2018,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,47,21,64,64,43,17,4,122,0.734375,0.328125,0.5245901639344263,0.671875,0.265625,0.0625
Journal of Electromyography and Kinesiology,2019,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,24,12,34,34,22,10,2,71,0.7058823529411765,0.3529411764705882,0.4788732394366197,0.6470588235294118,0.2941176470588235,0.0588235294117647
Journal of Electromyography and Kinesiology,2020,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,18,20,34,34,14,16,4,70,0.5294117647058824,0.5882352941176471,0.4857142857142857,0.4117647058823529,0.4705882352941176,0.1176470588235294
Journal of Electromyography and Kinesiology,2021,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,23,18,37,37,19,14,4,72,0.6216216216216216,0.4864864864864865,0.5138888888888888,0.5135135135135135,0.3783783783783784,0.1081081081081081
Journal of Electromyography and Kinesiology,2022,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,22,20,38,38,18,16,4,71,0.5789473684210527,0.5263157894736842,0.5352112676056338,0.4736842105263157,0.4210526315789473,0.1052631578947368
Journal of Electromyography and Kinesiology,2023,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,11,24,33,33,9,22,2,63,0.3333333333333333,0.7272727272727273,0.5238095238095238,0.2727272727272727,0.6666666666666666,0.0606060606060606
Journal of Electromyography and Kinesiology,2024,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,14,18,31,31,13,17,1,58,0.4516129032258064,0.5806451612903226,0.5344827586206896,0.4193548387096774,0.5483870967741935,0.032258064516129
Journal of Electromyography and Kinesiology,2025,1873-5711,0,,Physiology,Neurosciences; Physiology; Rehabilitation; Sport Sciences,J ELECTROMYOGR KINES,12,22,29,29,7,17,5,40,0.4137931034482758,0.7586206896551724,0.725,0.2413793103448276,0.5862068965517241,0.1724137931034483
Journal of Experimental & Clinical Cancer Research,2010,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,81,28,94,94,66,13,15,155,0.8617021276595744,0.2978723404255319,0.6064516129032258,0.7021276595744681,0.1382978723404255,0.1595744680851064
Journal of Experimental & Clinical Cancer Research,2011,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,61,20,68,68,48,7,13,100,0.8970588235294118,0.2941176470588235,0.68,0.7058823529411765,0.1029411764705882,0.1911764705882352
Journal of Experimental & Clinical Cancer Research,2012,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,52,16,59,59,43,7,9,95,0.8813559322033898,0.2711864406779661,0.6210526315789474,0.7288135593220338,0.1186440677966101,0.1525423728813559
Journal of Experimental & Clinical Cancer Research,2013,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,51,24,59,59,35,8,16,90,0.864406779661017,0.4067796610169492,0.6555555555555556,0.5932203389830508,0.135593220338983,0.2711864406779661
Journal of Experimental & Clinical Cancer Research,2014,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,69,24,72,72,48,3,21,99,0.9583333333333334,0.3333333333333333,0.7272727272727273,0.6666666666666666,0.0416666666666666,0.2916666666666667
Journal of Experimental & Clinical Cancer Research,2015,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,107,66,120,120,54,13,53,149,0.8916666666666667,0.55,0.8053691275167785,0.45,0.1083333333333333,0.4416666666666666
Journal of Experimental & Clinical Cancer Research,2016,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,147,80,151,151,71,4,76,158,0.9735099337748344,0.5298013245033113,0.9556962025316456,0.4701986754966887,0.0264900662251655,0.5033112582781457
Journal of Experimental & Clinical Cancer Research,2017,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,160,89,164,164,75,4,85,168,0.975609756097561,0.5426829268292683,0.9761904761904762,0.4573170731707317,0.024390243902439,0.5182926829268293
Journal of Experimental & Clinical Cancer Research,2018,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,252,184,260,260,76,8,176,264,0.9692307692307692,0.7076923076923077,0.9848484848484848,0.2923076923076923,0.0307692307692307,0.676923076923077
Journal of Experimental & Clinical Cancer Research,2019,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,405,308,414,414,106,9,299,416,0.9782608695652174,0.7439613526570048,0.9951923076923076,0.2560386473429952,0.0217391304347826,0.7222222222222222
Journal of Experimental & Clinical Cancer Research,2020,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,185,164,191,191,27,6,158,194,0.9685863874345548,0.8586387434554974,0.9845360824742267,0.1413612565445026,0.031413612565445,0.8272251308900523
Journal of Experimental & Clinical Cancer Research,2021,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,237,214,258,258,44,21,193,260,0.9186046511627908,0.8294573643410853,0.9923076923076924,0.1705426356589147,0.0813953488372093,0.748062015503876
Journal of Experimental & Clinical Cancer Research,2022,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,205,220,245,245,25,40,180,247,0.8367346938775511,0.8979591836734694,0.9919028340080972,0.1020408163265306,0.1632653061224489,0.7346938775510204
Journal of Experimental & Clinical Cancer Research,2023,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,205,227,240,240,13,35,192,243,0.8541666666666666,0.9458333333333332,0.9876543209876544,0.0541666666666666,0.1458333333333333,0.8
Journal of Experimental & Clinical Cancer Research,2024,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,201,235,248,248,13,47,188,256,0.8104838709677419,0.9475806451612904,0.96875,0.0524193548387096,0.189516129032258,0.7580645161290323
Journal of Experimental & Clinical Cancer Research,2025,1756-9966,0,,Oncology,Oncology,J EXP CLIN CANC RES,197,248,264,264,16,67,181,270,0.7462121212121212,0.9393939393939394,0.9777777777777776,0.0606060606060606,0.2537878787878788,0.6856060606060606
Journal of Experimental Medicine,2010,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,204,136,216,216,80,12,124,224,0.9444444444444444,0.6296296296296297,0.9642857142857144,0.3703703703703703,0.0555555555555555,0.5740740740740741
Journal of Experimental Medicine,2011,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,192,120,205,205,85,13,107,209,0.9365853658536586,0.5853658536585366,0.9808612440191388,0.4146341463414634,0.0634146341463414,0.5219512195121951
Journal of Experimental Medicine,2012,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,156,117,167,167,50,11,106,175,0.934131736526946,0.7005988023952096,0.9542857142857144,0.2994011976047904,0.0658682634730539,0.6347305389221557
Journal of Experimental Medicine,2013,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,179,136,198,198,62,19,117,200,0.904040404040404,0.6868686868686869,0.99,0.3131313131313131,0.0959595959595959,0.5909090909090909
Journal of Experimental Medicine,2014,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,177,138,186,186,48,9,129,187,0.9516129032258064,0.7419354838709677,0.9946524064171124,0.2580645161290322,0.0483870967741935,0.6935483870967742
Journal of Experimental Medicine,2015,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,141,105,144,144,39,3,102,144,0.9791666666666666,0.7291666666666666,1.0,0.2708333333333333,0.0208333333333333,0.7083333333333334
Journal of Experimental Medicine,2016,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,164,147,182,182,35,18,129,184,0.9010989010989012,0.8076923076923077,0.9891304347826086,0.1923076923076923,0.0989010989010989,0.7087912087912088
Journal of Experimental Medicine,2017,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,190,159,211,211,52,21,138,214,0.9004739336492891,0.7535545023696683,0.985981308411215,0.2464454976303317,0.0995260663507109,0.6540284360189573
Journal of Experimental Medicine,2018,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,155,144,181,181,37,26,118,181,0.856353591160221,0.7955801104972375,1.0,0.2044198895027624,0.143646408839779,0.6519337016574586
Journal of Experimental Medicine,2019,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,104,144,155,155,11,51,93,157,0.6709677419354839,0.9290322580645162,0.9872611464968152,0.0709677419354838,0.3290322580645161,0.6
Journal of Experimental Medicine,2020,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,124,165,179,179,14,55,110,185,0.6927374301675978,0.9217877094972068,0.9675675675675676,0.0782122905027933,0.3072625698324022,0.6145251396648045
Journal of Experimental Medicine,2021,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,146,226,236,236,10,90,136,239,0.6186440677966102,0.9576271186440678,0.98744769874477,0.0423728813559322,0.3813559322033898,0.576271186440678
Journal of Experimental Medicine,2022,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,90,151,155,155,4,65,86,164,0.5806451612903226,0.9741935483870968,0.945121951219512,0.0258064516129032,0.4193548387096774,0.5548387096774193
Journal of Experimental Medicine,2023,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,85,153,153,153,0,68,85,160,0.5555555555555556,1.0,0.95625,0.0,0.4444444444444444,0.5555555555555556
Journal of Experimental Medicine,2024,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,67,113,116,116,3,49,64,120,0.5775862068965517,0.9741379310344828,0.9666666666666668,0.0258620689655172,0.4224137931034483,0.5517241379310345
Journal of Experimental Medicine,2025,1540-9538,0,,Immunology,"Immunology; Medicine, Research & Experimental",J EXP MED,65,124,127,127,3,62,62,128,0.5118110236220472,0.9763779527559056,0.9921875,0.0236220472440944,0.4881889763779528,0.4881889763779528
Journal of Food and Drug Analysis,2013,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,0,1,1,1,0,1,0,7,0.0,1.0,0.1428571428571428,0.0,1.0,0.0
Journal of Food and Drug Analysis,2014,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,9,1,10,10,9,1,0,39,0.9,0.1,0.2564102564102564,0.9,0.1,0.0
Journal of Food and Drug Analysis,2015,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,26,1,27,27,26,1,0,86,0.9629629629629628,0.037037037037037,0.313953488372093,0.9629629629629628,0.037037037037037,0.0
Journal of Food and Drug Analysis,2016,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,34,7,38,38,31,4,3,92,0.8947368421052632,0.1842105263157894,0.4130434782608695,0.8157894736842105,0.1052631578947368,0.0789473684210526
Journal of Food and Drug Analysis,2017,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,39,4,42,42,38,3,1,82,0.9285714285714286,0.0952380952380952,0.5121951219512195,0.9047619047619048,0.0714285714285714,0.0238095238095238
Journal of Food and Drug Analysis,2018,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,56,10,64,64,54,8,2,130,0.875,0.15625,0.4923076923076923,0.84375,0.125,0.03125
Journal of Food and Drug Analysis,2019,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,33,10,42,42,32,9,1,77,0.7857142857142857,0.238095238095238,0.5454545454545454,0.7619047619047619,0.2142857142857142,0.0238095238095238
Journal of Food and Drug Analysis,2020,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,20,9,23,23,14,3,6,33,0.8695652173913043,0.391304347826087,0.696969696969697,0.6086956521739131,0.1304347826086956,0.2608695652173913
Journal of Food and Drug Analysis,2021,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,28,11,31,31,20,3,8,45,0.9032258064516128,0.3548387096774194,0.6888888888888889,0.6451612903225806,0.0967741935483871,0.2580645161290322
Journal of Food and Drug Analysis,2022,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,16,9,19,19,10,3,6,33,0.8421052631578947,0.4736842105263157,0.5757575757575758,0.5263157894736842,0.1578947368421052,0.3157894736842105
Journal of Food and Drug Analysis,2023,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,20,8,24,24,16,4,4,39,0.8333333333333334,0.3333333333333333,0.6153846153846154,0.6666666666666666,0.1666666666666666,0.1666666666666666
Journal of Food and Drug Analysis,2024,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,17,3,18,18,15,1,2,30,0.9444444444444444,0.1666666666666666,0.6,0.8333333333333334,0.0555555555555555,0.1111111111111111
Journal of Food and Drug Analysis,2025,1021-9498,0,,Pharmacology & Pharmacy,Food Science & Technology; Pharmacology & Pharmacy,J FOOD DRUG ANAL,18,10,21,21,11,3,7,26,0.8571428571428571,0.4761904761904761,0.8076923076923077,0.5238095238095238,0.1428571428571428,0.3333333333333333
Journal of Geriatric Cardiology,2011,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,5,2,6,6,4,1,1,26,0.8333333333333334,0.3333333333333333,0.2307692307692307,0.6666666666666666,0.1666666666666666,0.1666666666666666
Journal of Geriatric Cardiology,2012,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,13,1,14,14,13,1,0,50,0.9285714285714286,0.0714285714285714,0.28,0.9285714285714286,0.0714285714285714,0.0
Journal of Geriatric Cardiology,2013,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,13,3,15,15,12,2,1,43,0.8666666666666667,0.2,0.3488372093023256,0.8,0.1333333333333333,0.0666666666666666
Journal of Geriatric Cardiology,2014,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,12,7,16,16,9,4,3,38,0.75,0.4375,0.4210526315789473,0.5625,0.25,0.1875
Journal of Geriatric Cardiology,2015,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,21,6,25,25,19,4,2,62,0.84,0.24,0.4032258064516129,0.76,0.16,0.08
Journal of Geriatric Cardiology,2016,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,13,6,18,18,12,5,1,95,0.7222222222222222,0.3333333333333333,0.1894736842105263,0.6666666666666666,0.2777777777777778,0.0555555555555555
Journal of Geriatric Cardiology,2017,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,12,6,15,15,9,3,3,54,0.8,0.4,0.2777777777777778,0.6,0.2,0.2
Journal of Geriatric Cardiology,2018,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,11,6,15,15,9,4,2,54,0.7333333333333333,0.4,0.2777777777777778,0.6,0.2666666666666666,0.1333333333333333
Journal of Geriatric Cardiology,2019,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,10,3,12,12,9,2,1,65,0.8333333333333334,0.25,0.1846153846153846,0.75,0.1666666666666666,0.0833333333333333
Journal of Geriatric Cardiology,2020,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,9,10,15,15,5,6,4,63,0.6,0.6666666666666666,0.238095238095238,0.3333333333333333,0.4,0.2666666666666666
Journal of Geriatric Cardiology,2021,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,8,12,17,17,5,9,3,78,0.4705882352941176,0.7058823529411765,0.2179487179487179,0.2941176470588235,0.5294117647058824,0.1764705882352941
Journal of Geriatric Cardiology,2022,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,7,9,15,15,6,8,1,78,0.4666666666666667,0.6,0.1923076923076923,0.4,0.5333333333333333,0.0666666666666666
Journal of Geriatric Cardiology,2023,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,11,12,20,20,8,9,3,67,0.55,0.6,0.2985074626865671,0.4,0.45,0.15
Journal of Geriatric Cardiology,2024,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,9,13,21,21,8,12,1,74,0.4285714285714285,0.6190476190476191,0.2837837837837837,0.3809523809523809,0.5714285714285714,0.0476190476190476
Journal of Geriatric Cardiology,2025,1671-5411,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Geriatrics & Gerontology,J GERIATR CARDIOL,2,8,10,10,2,8,0,59,0.2,0.8,0.1694915254237288,0.2,0.8,0.0
Journal of Heart and Lung Transplantation,2010,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,52,29,72,72,43,20,9,140,0.7222222222222222,0.4027777777777778,0.5142857142857142,0.5972222222222222,0.2777777777777778,0.125
Journal of Heart and Lung Transplantation,2011,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,52,29,70,70,41,18,11,146,0.7428571428571429,0.4142857142857143,0.4794520547945205,0.5857142857142857,0.2571428571428571,0.1571428571428571
Journal of Heart and Lung Transplantation,2012,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,31,33,58,58,25,27,6,141,0.5344827586206896,0.5689655172413793,0.4113475177304964,0.4310344827586206,0.4655172413793103,0.1034482758620689
Journal of Heart and Lung Transplantation,2013,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,33,22,51,51,29,18,4,122,0.6470588235294118,0.4313725490196078,0.4180327868852459,0.5686274509803921,0.3529411764705882,0.0784313725490196
Journal of Heart and Lung Transplantation,2014,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,27,24,42,42,18,15,9,124,0.6428571428571429,0.5714285714285714,0.3387096774193548,0.4285714285714285,0.3571428571428571,0.2142857142857142
Journal of Heart and Lung Transplantation,2015,1557-3117,0,,Cardiac & Cardiovascular Systems,Cardiac & Cardiovascular Systems; Respiratory System; Surgery; Transplantation,J HEART LUNG TRANSPL,39,46,72,72,26,33,13,162,0.5416666666666666,0.6388888888888888,0.4444444444444444,0.3611111111111111,0.4583333333333333,0.1805555555555555
